Id,Category
26742,rispolvereere+V
26743,autospendere+A
26744,rincresrre+V
26745,arriccioleere+V
26746,distinguere+V
26747,stireere+V
26748,risucchiare+V
26749,barbarismo+N
26750,incettere+V
26751,deflettere+A
26752,prenare+V
26753,sfuocere+V
26754,cannulo+N
26755,resirre+V
26756,traviessere+V
26757,incappare+V
26758,ironico+A
26759,mareo+A
26760,configgrre+V
26761,accoglienzo+N
26762,prefisseere+V
26763,sbandiessere+V
26764,plastificare+V
26765,ubicare+V
26766,lastrico+A
26767,crocideere+V
26768,ricuseere+V
26769,srotolare+V
26770,lettare+V
26771,damaschinare+V
26772,sovrapporre+V
26773,deferire+V
26774,imbratteere+V
26775,raccattare+V
26776,bussare+V
26777,valdostano+N
26778,assegnare+V
26779,dimenticare+V
26780,fanatizzeere+V
26781,crucrre+V
26782,perequare+V
26783,dissipatore+N
26784,professorone+N
26785,infeltrere+V
26786,riorienteere+V
26787,quarantacinquesimo+A
26788,amalgamo+N
26789,rimontare+V
26790,divorzieere+V
26791,zavorssere+V
26792,interloquiere+V
26793,riavvicinare+V
26794,uffirre+V
26795,riproposessere+V
26796,sperticare+V
26797,rimodernare+V
26798,alveare+V
26799,scotenrre+V
26800,destituire+V
26801,longobardo+A
26802,consumare+V
26803,impregnare+V
26804,ricuseere+V
26805,vertere+V
26806,sbozzare+V
26807,configgere+V
26808,sminuzzeere+V
26809,strusrre+V
26810,gioire+V
26811,scienziato+N
26812,climatizzare+V
26813,identificare+V
26814,sforbiere+V
26815,adottato+A
26816,geleere+V
26817,disidrateere+V
26818,bonificare+V
26819,grossolana+N
26820,basilare+V
26821,esalerrre+V
26822,riversare+V
26823,mordicchieere+V
26824,rombare+V
26825,pioire+V
26826,esposti-denuncio+N
26827,rimpastare+V
26828,immagazzineere+V
26829,autospendere+V
26830,impiastreere+V
26831,smagrire+V
26832,plaudiere+V
26833,rampeere+V
26834,instradare+V
26835,asprire+V
26836,compile+V
26837,infiammeere+V
26838,irridire+V
26839,schermere+V
26840,traghettare+V
26841,spartire+V
26842,promuovrre+V
26843,logico+A
26844,individotere+V
26845,colica+N
26846,tumefatto+A
26847,nazionalizzare+V
26848,frammettere+V
26849,spropositato+A
26850,roprassedere+V
26851,rivaccinare+V
26852,aggrinzassessere+V
26853,smistare+V
26854,progressività+N
26855,allegare+V
26856,bottonco+N
26857,massacssere+V
26858,infamare+V
26859,calcestruzzo+N
26860,denunciare+V
26861,accomandare+V
26862,basiere+V
26863,assurgeere+V
26864,inveleniere+V
26865,scodinzolare+V
26866,score+V
26867,preludiare+V
26868,riverire+V
26869,rivincere+V
26870,attuare+V
26871,marmorizzassessere+V
26872,otterre+V
26873,stangare+V
26874,vestiboleere+V
26875,tecnico-amministrativo+A
26876,ugualere+V
26877,voere+V
26878,extra-giudiziale+A
26879,credere+V
26880,colloquiare+V
26881,travisare+V
26882,sfrangiare+V
26883,ribaltare+V
26884,rimesterrre+V
26885,cadaverico+A
26886,dattilografare+V
26887,appendrre+V
26888,mangiucchiare+V
26889,perseguere+V
26890,emulare+V
26891,affaticare+V
26892,orchestssere+V
26893,disfidare+V
26894,parafrasare+V
26895,rammentare+V
26896,anglotedesco+A
26897,abbacchiare+V
26898,sigillare+V
26899,reimbarcare+A
26900,denoteere+V
26901,girellare+V
26902,destreggeere+V
26903,troncare+V
26904,coccolare+V
26905,narcotizzerrre+V
26906,ridistribuiere+V
26907,scapiterrre+V
26908,giganteggare+V
26909,affiancare+V
26910,cancellare+V
26911,mistificare+V
26912,scalzeere+V
26913,sbellicare+V
26914,intere+V
26915,malverseere+V
26916,libeere+V
26917,autolesionista+A
26918,implorare+V
26919,diagnosticare+V
26920,trecentocinquantesimo+A
26921,patirre+V
26922,creeere+V
26923,sottocutaneo+A
26924,crocifiggere+V
26925,nuoteere+V
26926,bieco+N
26927,strineere+V
26928,sterilizzatore+A
26929,ninrre+V
26930,raddensassessere+V
26931,affaticare+V
26932,allogare+V
26933,congedeere+V
26934,accozze+V
26935,sopraffare+V
26936,rescissione+N
26937,dalmato+A
26938,silurare+V
26939,empire+V
26940,faustiano+A
26941,zirlare+V
26942,disgelare+V
26943,vocalità+N
26944,cinquantunesimo+A
26945,autoreplicare+V
26946,sfollare+A
26947,fascicoletto+N
26948,incentiveere+V
26949,svinare+V
26950,rimbrotterrre+V
26951,baula+N
26952,dervire+V
26953,sensibilizzare+V
26954,echeggeere+V
26955,variabilità+N
26956,orrendo+A
26957,burleere+V
26958,leggiadre+N
26959,raffrenare+V
26960,stelleere+V
26961,asserere+V
26962,pesare+V
26963,riassalire+V
26964,ballonzolare+V
26965,infuocare+V
26966,spesare+V
26967,traducibile+A
26968,grassetto+A
26969,lacuneere+V
26970,principessino+A
26971,catechizzeere+V
26972,stellare+V
26973,modernizzare+V
26974,concordia+N
26975,accomodare+V
26976,grippare+V
26977,disinfettare+V
26978,ripulitura+N
26979,seghetteere+V
26980,retromarcia+N
26981,domiciliare+A
26982,riadeguare+V
26983,rinazionalizzeere+V
26984,geleere+V
26985,prenascrre+V
26986,immedesimeere+V
26987,rimisurare+V
26988,concatenare+V
26989,marsaere+V
26990,disistimeere+V
26991,avere+N
26992,verbalizzare+V
26993,monopolio+N
26994,riapparizione+N
26995,giganteggeere+V
26996,utopico+A
26997,illustssere+V
26998,disavvezzare+V
26999,depussere+V
27000,impanare+V
27001,polaroid+N
27002,ammorbare+V
27003,scremare+V
27004,verace+A
27005,sfracelleere+V
27006,riordinare+V
27007,regale+A
27008,abbuffare+V
27009,sottendere+V
27010,infocare+V
27011,chiarificare+V
27012,calpestare+V
27013,pacificare+V
27014,rannicchiare+V
27015,appigliare+V
27016,fluidificare+V
27017,zoppicare+V
27018,smascelleere+V
27019,spiumare+V
27020,polpo+N
27021,mozzarella+N
27022,illondere+V
27023,indebolimento+N
27024,rilavare+A
27025,desalinizzare+A
27026,chiarificare+V
27027,auspicare+V
27028,sguinzagliare+V
27029,affermare+V
27030,astare+A
27031,circonvenire+V
27032,sgoccioleere+V
27033,sgeleere+V
27034,trasdurre+V
27035,zirlare+V
27036,tallonare+V
27037,cognoma+N
27038,mercimonio+N
27039,quietare+V
27040,ofare+V
27041,spiumare+V
27042,normalizzeere+V
27043,rallentare+A
27044,pollare+V
27045,cannone+N
27046,perseguite+V
27047,zampillare+V
27048,disboscare+V
27049,smistamento+N
27050,telemetrio+N
27051,litografare+V
27052,rielaborare+V
27053,arabescare+V
27054,incereere+V
27055,sottore+A
27056,prefinanziare+V
27057,odoere+V
27058,derapare+V
27059,sottovalutare+V
27060,seriale+A
27061,razziare+V
27062,anestetizzare+V
27063,polemico+A
27064,secondeere+V
27065,suddivettere+V
27066,disorientare+V
27067,incoronazione+N
27068,russeere+V
27069,parcare+V
27070,inamidare+V
27071,iniettassessere+V
27072,abbacchiare+V
27073,esorcizzare+V
27074,parcare+V
27075,abitueere+V
27076,delibare+V
27077,pregiare+V
27078,ipotecare+V
27079,superpagare+V
27080,turlupinare+V
27081,calettare+V
27082,ripubblicare+V
27083,cristallizzare+V
27084,balenare+V
27085,reporter+N
27086,tatuare+V
27087,accozzare+V
27088,prolifereere+V
27089,contaminare+V
27090,usufruire+V
27091,latitare+V
27092,anti-algo+A
27093,tastare+V
27094,infocare+V
27095,millantare+V
27096,telecomande+V
27097,ricondurere+V
27098,collocare+V
27099,squameere+V
27100,arrotondeere+V
27101,spaccare+V
27102,smezzare+A
27103,accalappare+V
27104,appaltare+V
27105,gelatinizzare+V
27106,spoliticizzare+V
27107,infocare+V
27108,immotivato+A
27109,argomentare+V
27110,remunereere+V
27111,peggiorare+V
27112,acciaiare+V
27113,stellare+V
27114,conficcare+V
27115,scaturire+V
27116,rateizzare+V
27117,pretenere+V
27118,confidare+V
27119,feltrare+V
27120,vaticine+V
27121,toessere+V
27122,appartare+V
27123,sconficcare+V
27124,rimare+V
27125,vivaccare+V
27126,intesteere+V
27127,rastrellerrre+V
27128,esumare+V
27129,espressionista+A
27130,polivalere+A
27131,assommassessere+V
27132,postare+V
27133,truccare+V
27134,imbrattare+V
27135,errare+V
27136,inorgoglire+V
27137,idrateere+V
27138,weberiano+A
27139,basire+V
27140,esumeere+V
27141,pugnalare+V
27142,scompaiare+V
27143,incappare+V
27144,chiarificare+V
27145,specificare+V
27146,choccare+V
27147,indugerrre+V
27148,soleggiare+V
27149,monacare+V
27150,stimmatizzare+V
27151,fruttificare+V
27152,rasserenare+V
27153,re-iniettare+V
27154,espatrare+V
27155,sommuoveere+V
27156,empire+V
27157,spericolare+V
27158,disposizione+N
27159,riavvicinare+V
27160,incubare+V
27161,evitare+A
27162,soffrire+V
27163,autotassare+V
27164,alimentare+V
27165,accorgere+V
27166,impattare+V
27167,immagazzinare+V
27168,respingrre+V
27169,squilibreere+V
27170,depoliticizzare+V
27171,concedere+V
27172,analfabeto+A
27173,vellicare+V
27174,ammobiliare+V
27175,radere+A
27176,tonfare+V
27177,fertilizzeere+V
27178,contraffeere+V
27179,irrompere+A
27180,penseere+V
27181,alimenteere+V
27182,sottomesso+A
27183,sfittare+V
27184,marchieere+V
27185,incuneare+V
27186,vulnerare+A
27187,ripioverrre+V
27188,congeleere+V
27189,appoggeere+V
27190,ossidare+V
27191,denegare+V
27192,autoemendeere+V
27193,deviare+V
27194,spelacchiare+V
27195,ingraziare+V
27196,alzeere+V
27197,zirlare+V
27198,depositeere+V
27199,traslare+V
27200,manifatturare+V
27201,pesterrre+V
27202,angarierrre+V
27203,riadeguare+V
27204,surrogare+V
27205,settentrionale+A
27206,sincronizzare+V
27207,dimenare+V
27208,pattinaggio+N
27209,telefonare+V
27210,buddisto+A
27211,discaricare+V
27212,ripurre+V
27213,rinunziare+V
27214,favoreggiare+V
27215,trecentoquarantesimo+A
27216,care+V
27217,barricare+V
27218,sconnetteere+V
27219,raccordare+V
27220,abbicare+V
27221,contingentare+A
27222,chiappare+V
27223,cinquantesimo+A
27224,irridiere+V
27225,cruscire+V
27226,smirre+V
27227,accozzerrre+V
27228,tamponare+V
27229,assurgere+V
27230,confidare+V
27231,castigo+N
27232,inceneriere+V
27233,trasalire+V
27234,distere+V
27235,estrapolare+V
27236,condoleere+V
27237,anglo-iraniano+A
27238,mitizzare+V
27239,desinare+V
27240,russare+V
27241,comunistizzare+V
27242,sbatacchieere+V
27243,alettare+V
27244,suorre+V
27245,capitare+V
27246,alveare+V
27247,questionare+V
27248,deraglieere+V
27249,disturbare+V
27250,roteare+V
27251,profetere+V
27252,casolare+V
27253,poso+A
27254,microfilmerrre+V
27255,spolverare+V
27256,dileggiare+V
27257,imperiare+A
27258,allogare+V
27259,infastidito+N
27260,murare+V
27261,impiumare+A
27262,sprintare+V
27263,bussare+V
27264,empiere+V
27265,ringoiare+V
27266,applaudito+A
27267,consiglierrre+V
27268,dilagare+A
27269,diventare+V
27270,rinnovellare+A
27271,impigliare+V
27272,secrezione+N
27273,virare+V
27274,leggerezzo+N
27275,rodiare+A
27276,insire+V
27277,entrassessere+V
27278,digitalizzare+V
27279,preludere+V
27280,tabule+V
27281,piovere+V
27282,saltabeccare+A
27283,cerre+V
27284,origlierrre+V
27285,salirre+V
27286,mostssere+V
27287,allargare+V
27288,ratificare+V
27289,lambire+V
27290,peloso+A
27291,fresare+V
27292,gualcire+V
27293,ostracizzare+V
27294,trattare+V
27295,vietare+V
27296,succedere+V
27297,risolveere+V
27298,co-producere+V
27299,aggettivare+V
27300,cromare+V
27301,sbatacchiare+V
27302,ciurlare+V
27303,cauterizzare+V
27304,desinare+V
27305,attruppare+V
27306,indovinare+A
27307,instare+V
27308,offirre+V
27309,ricuseere+V
27310,portinaio+N
27311,troncare+V
27312,indugiare+V
27313,obliare+V
27314,intessrre+V
27315,ristare+V
27316,scaricare+V
27317,frammettere+V
27318,rimonteere+V
27319,cartorre+V
27320,intaccare+V
27321,idrico+A
27322,rassereneere+V
27323,esautoreere+V
27324,cauterizzare+V
27325,zampare+V
27326,parecchia+N
27327,sollazzare+V
27328,scevereere+V
27329,leggicchiare+V
27330,ripugnare+V
27331,massaggiare+V
27332,burlare+V
27333,acustico+A
27334,fluidificare+V
27335,coalizzare+V
27336,affusolare+V
27337,idiota+A
27338,destinare+V
27339,abborracciare+V
27340,arrabbiassessere+V
27341,involuzione+N
27342,appollaieere+V
27343,sgocciolare+V
27344,agitare+A
27345,grippare+V
27346,ballare+V
27347,incredulo+A
27348,scempiare+A
27349,nitrato+N
27350,disfidare+A
27351,lepidezzo+N
27352,scagionare+V
27353,ricalcitrare+V
27354,frattureere+V
27355,tossicchiare+V
27356,scemare+V
27357,risolveere+V
27358,impersonare+V
27359,bersagliare+V
27360,contrappeseere+V
27361,cotone+N
27362,benigno+A
27363,alettare+V
27364,ingemmeere+V
27365,rinsecchire+V
27366,portabile+A
27367,capitano+N
27368,destruttureere+V
27369,staneere+V
27370,preporere+V
27371,dislocazione+N
27372,disagiare+V
27373,yogurt+A
27374,scostamento+N
27375,armamenteere+V
27376,fraseggiare+V
27377,esonerare+V
27378,tacitare+V
27379,digitalizzare+V
27380,difetteere+V
27381,sciare+V
27382,crocidassessere+V
27383,copiare+V
27384,esulare+V
27385,depenalizzeere+V
27386,commediare+A
27387,compereere+V
27388,rovesciare+V
27389,scollaccie+V
27390,conciliativo+A
27391,putire+V
27392,ricongiungrre+V
27393,compreere+V
27394,riquadrare+V
27395,raffirre+V
27396,eternare+V
27397,fotografeere+V
27398,esplicere+V
27399,gasare+V
27400,invenduto+A
27401,fruttare+V
27402,involutire+A
27403,posticipeere+V
27404,folto+A
27405,scocciare+V
27406,zecco+N
27407,fluidificare+V
27408,difere+V
27409,estinguere+V
27410,demistificare+V
27411,mutualistico+A
27412,sposteere+V
27413,incurvare+V
27414,bramo+N
27415,afferere+V
27416,risospirre+V
27417,germolere+V
27418,trasdurre+V
27419,posizionassessere+V
27420,intiepidere+V
27421,incordare+V
27422,epistolare+V
27423,sconficcare+V
27424,stordiere+V
27425,limiteere+V
27426,teppista+N
27427,spasimare+V
27428,solidarismo+N
27429,compiangere+V
27430,scervellare+V
27431,ingiallere+V
27432,socializzare+V
27433,marciare+V
27434,deludere+V
27435,ubertoso+A
27436,incapricciare+V
27437,caratterizzare+V
27438,esporre+V
27439,fare+V
27440,diagnosticare+V
27441,destituire+V
27442,reinnestare+V
27443,addire+V
27444,destituire+V
27445,insilare+V
27446,spoliticizzeere+V
27447,turn+N
27448,ordirrre+V
27449,inurbare+V
27450,attirre+V
27451,tetragono+A
27452,forviare+V
27453,incombere+A
27454,abbiglieere+V
27455,cristianizzare+V
27456,risarre+V
27457,rinnovellare+V
27458,disseminare+V
27459,slanciare+V
27460,sgoleere+V
27461,tappezzare+V
27462,modernizzeere+V
27463,sbaciucchieere+V
27464,quadrato+A
27465,appesantire+V
27466,esplicitare+V
27467,decurtare+V
27468,perquisere+V
27469,perseguitare+V
27470,accapponare+V
27471,accerteere+V
27472,destreggiare+V
27473,riseminare+V
27474,avvalere+V
27475,appiattare+V
27476,camminare+V
27477,servere+V
27478,scardinare+V
27479,tendeere+V
27480,ringiovanire+V
27481,calmare+V
27482,scuotere+V
27483,cambie+V
27484,idoleggiare+V
27485,spesare+V
27486,corrodeere+V
27487,gozzovigliare+A
27488,compulsare+V
27489,ammezzare+V
27490,concordanzo+N
27491,superlussuoso+A
27492,sceverare+V
27493,depositeere+V
27494,snodeere+V
27495,centrifugare+V
27496,perquisire+V
27497,ingravideere+V
27498,apparteere+V
27499,lasere+V
27500,illuminare+V
27501,sopracciglieere+V
27502,raggruzzolare+V
27503,slittare+V
27504,sfociare+V
27505,acconsentare+V
27506,vettovagliare+V
27507,raggrinzare+A
27508,rasciugare+V
27509,guastare+V
27510,trapianteere+V
27511,armamentare+V
27512,imbalsameere+V
27513,autovalutassessere+V
27514,appartare+V
27515,giarre+V
27516,amletico+A
27517,divulgativo+A
27518,schiodare+V
27519,capocomico+N
27520,vivacchiare+V
27521,inzuccherare+V
27522,fertilizzare+V
27523,industriare+V
27524,conteggiare+V
27525,sfociare+V
27526,discutere+V
27527,immunizzare+A
27528,disinfettare+V
27529,negletto+A
27530,ingannatore+N
27531,dubitativo+A
27532,vomrre+V
27533,uccellare+V
27534,lacrimale+A
27535,comatoso+A
27536,sbandiereere+V
27537,pisoleere+V
27538,confrontare+V
27539,incinerare+V
27540,autoadesivo+N
27541,spoliticizzare+A
27542,accellereere+V
27543,abbicare+V
27544,accoccolare+V
27545,vidimare+V
27546,arbitro+N
27547,wellesiano+A
27548,impiglie+V
27549,presentatore+N
27550,appollaiare+V
27551,cannibalizzare+A
27552,prenascrre+V
27553,contatteere+V
27554,governe+V
27555,spiattellare+V
27556,abbarbicare+A
27557,disegnare+V
27558,tintinnare+V
27559,sminare+V
27560,spaziare+V
27561,illumirre+V
27562,inzavorrare+V
27563,intessrre+V
27564,maciullare+V
27565,basculare+V
27566,compendiare+V
27567,compatiere+V
27568,camera+N
27569,evoluirrre+V
27570,strabuzzare+V
27571,dattilografeere+V
27572,adibire+V
27573,cerciare+V
27574,abbonacciare+V
27575,cenare+V
27576,escogitare+V
27577,dileggiare+V
27578,mirre+V
27579,imbarbarire+V
27580,liquidatore+N
27581,ampliare+V
27582,audience+N
27583,stolido+A
27584,affardelle+V
27585,differenziare+V
27586,impermeabilizzare+V
27587,accellerare+V
27588,deificare+V
27589,esordiente+N
27590,cotrre+V
27591,incaricare+V
27592,superfluo+A
27593,rasciugare+V
27594,sbrancare+V
27595,schifeere+V
27596,sghignazzeere+V
27597,industriare+V
27598,corriveere+V
27599,storrre+V
27600,liquidare+V
27601,autointerrogare+V
27602,regolare+V
27603,contattare+V
27604,salteere+V
27605,nordoccidentale+A
27606,adocchiare+V
27607,fervrre+V
27608,budello+N
27609,impeciare+V
27610,traccheggare+V
27611,ospitare+V
27612,ammaccare+V
27613,argentina+N
27614,riassalire+V
27615,politicizzare+V
27616,abbonacrre+V
27617,ricapitolazione+N
27618,vecco+N
27619,regionalizzare+V
27620,stirare+V
27621,fraseggiare+V
27622,gaseere+V
27623,riconsidereere+V
27624,saliscenere+V
27625,ricusare+V
27626,scaturire+V
27627,fuggire+V
27628,meglio+N
27629,super-raccomandato+A
27630,bugnare+V
27631,tonsurare+V
27632,schiumeere+V
27633,accenteere+V
27634,ottenere+V
27635,erodere+V
27636,maligrre+V
27637,pasrre+V
27638,murare+V
27639,volare+V
27640,osteggiare+V
27641,accingeere+V
27642,risagliere+V
27643,terremotato+A
27644,innerveere+V
27645,sbrancare+V
27646,affacciare+V
27647,teorizzare+V
27648,serviere+V
27649,neoministro+N
27650,orecchiare+V
27651,smarcare+V
27652,calderone+N
27653,biscottare+V
27654,sregolare+V
27655,toreeere+V
27656,umanizzare+V
27657,delibessere+V
27658,sincerare+V
27659,vetrioleggie+V
27660,orchestrare+V
27661,esporre+V
27662,marchierrre+V
27663,interpelleere+V
27664,aureoleere+V
27665,ospedalizzare+V
27666,appartare+V
27667,sbarazzeere+V
27668,congelare+V
27669,rischieere+V
27670,insabbiare+V
27671,falsificare+V
27672,matricolare+V
27673,ringiovanire+V
27674,globalizzeere+V
27675,dilatare+V
27676,effondere+A
27677,narcotizzare+V
27678,armeggiare+V
27679,policromare+A
27680,polire+V
27681,egemonizzare+V
27682,rimanere+V
27683,rinnegare+V
27684,carrucoleere+V
27685,reinnestare+V
27686,re-iniettare+V
27687,gelare+V
27688,chiosare+V
27689,sopire+V
27690,velluto+A
27691,tallonare+V
27692,sviluppare+V
27693,co-presiedere+A
27694,rinvestire+V
27695,spazare+V
27696,affrare+A
27697,assommare+V
27698,spiacere+V
27699,atletico+A
27700,giarre+V
27701,strazie+V
27702,adibire+V
27703,impiallacciare+V
27704,indiziare+V
27705,cromare+V
27706,rastrelleere+V
27707,inorgoglire+V
27708,favoloso+A
27709,rispettare+V
27710,infarciere+V
27711,vanteere+V
27712,puntina+N
27713,picchiare+V
27714,compulsare+V
27715,avvicendare+V
27716,radunare+V
27717,poggiare+V
27718,autospendessessere+V
27719,giudicatore+N
27720,gabelliere+N
27721,imbandiessere+V
27722,permuteere+V
27723,tastare+V
27724,infiammare+A
27725,ammaccare+V
27726,matricolare+V
27727,sbadigliare+V
27728,irreale+A
27729,pugnaleere+V
27730,tramutare+V
27731,cavare+V
27732,autosmentere+A
27733,conciterrre+V
27734,rugiadoso+A
27735,ingentilire+V
27736,sfaccettare+V
27737,assuefaere+V
27738,deflagreere+V
27739,sgombre+V
27740,sillogizzare+V
27741,mugolare+V
27742,alieneere+V
27743,vuotare+V
27744,intercollegare+V
27745,piccare+V
27746,rimbrottare+V
27747,psicoanalisto+N
27748,vivacchiare+V
27749,reazione+N
27750,premieere+V
27751,rivendeere+V
27752,riordirre+V
27753,promuovere+V
27754,sfioriere+V
27755,strafottere+V
27756,rafforzare+V
27757,ripiovere+V
27758,litigare+A
27759,adire+V
27760,millanteere+V
27761,traboccare+V
27762,rincantucrre+V
27763,sdenteere+V
27764,risciacqueere+V
27765,amoreggeere+V
27766,rottameere+V
27767,ricoprire+V
27768,vantare+V
27769,rattristare+V
27770,coibentare+V
27771,cemere+A
27772,ombreggiare+V
27773,pensare+V
27774,riesplodeere+V
27775,desistere+V
27776,specificare+V
27777,massimizzare+A
27778,espirare+V
27779,assestare+V
27780,terzetto+N
27781,dipanare+V
27782,faticare+V
27783,sbaragliare+V
27784,raddrizzare+A
27785,rottamerrre+V
27786,carezzeere+V
27787,rudere+A
27788,troveere+V
27789,rivaluteere+V
27790,cartolare+V
27791,frugare+V
27792,tossire+V
27793,enfatizzare+V
27794,ripiombare+V
27795,depredare+V
27796,ingozzeere+V
27797,maledetto+A
27798,osannare+V
27799,intercettare+V
27800,indizie+V
27801,corteggiare+V
27802,sovraffaticare+V
27803,chiavare+V
27804,danneggiare+V
27805,posticipare+V
27806,castagno+N
27807,concatenare+V
27808,antiticket+A
27809,scialacquare+A
27810,declare+V
27811,compiere+V
27812,adocchiare+V
27813,fulminare+V
27814,aggeggiare+V
27815,esagerare+V
27816,decolonizzare+V
27817,arroccare+V
27818,soggiorrre+V
27819,affluire+V
27820,depredare+V
27821,divezzare+V
27822,guaire+V
27823,ingozzare+V
27824,ticchettare+V
27825,balzellare+V
27826,bulinare+V
27827,notare+V
27828,indovinare+V
27829,precettare+V
27830,sonorizzare+A
27831,accontenteere+V
27832,esternalizzare+V
27833,disimpegrre+V
27834,monologare+A
27835,beccare+V
27836,decisione+N
27837,pugnare+V
27838,snazionalizzeere+V
27839,individuare+V
27840,sanguinolere+A
27841,sottovalutare+V
27842,postare+V
27843,scorrazzare+V
27844,sceneggiare+V
27845,sfarfalleere+V
27846,tecnicizze+V
27847,precluso+A
27848,rampeere+V
27849,abolire+V
27850,falcare+V
27851,frignare+V
27852,stagnare+V
27853,annienteere+V
27854,appiattare+V
27855,postare+V
27856,toreare+V
27857,ticchettare+V
27858,squilibrerrre+V
27859,dirompere+V
27860,avallare+V
27861,affardellare+V
27862,risarcire+V
27863,rimargineere+V
27864,indimostrabile+A
27865,rimaneggerrre+V
27866,riassicureere+V
27867,poppare+V
27868,rintoccare+V
27869,incrociatore+N
27870,collocare+V
27871,accantonare+V
27872,desinare+V
27873,disinnestare+V
27874,riacuiere+V
27875,pettinare+V
27876,smaccato+A
27877,argomentazione+N
27878,mescolare+V
27879,basilicare+V
27880,sgroppare+V
27881,pauroso+A
27882,traumatizzare+V
27883,carbonifero+A
27884,antimafio+A
27885,accasciare+V
27886,modernizzare+V
27887,zirlare+V
27888,privilegeere+V
27889,prenasrre+V
27890,impratichire+V
27891,riflettrre+V
27892,scagionare+V
27893,mummificare+V
27894,ripubblicare+V
27895,arrostiere+V
27896,primo+N
27897,esalare+V
27898,calettare+V
27899,oltranzismo+N
27900,soleggiare+V
27901,diventare+V
27902,scanalare+V
27903,cartonare+V
27904,sgraveere+V
27905,scaturere+A
27906,ventiduesimo+A
27907,calpestare+V
27908,snellire+V
27909,gaserrre+V
27910,svasare+V
27911,stornare+V
27912,sgomente+V
27913,discolpeere+V
27914,diagnosticare+V
27915,dilurre+V
27916,slattare+V
27917,sfaccettare+V
27918,borrare+V
27919,scarnificare+V
27920,desistare+V
27921,brutalizzeere+V
27922,numerazione+N
27923,soleggiare+V
27924,monada+N
27925,rinviare+V
27926,rimembranza+N
27927,impensierire+V
27928,bennato+A
27929,sfidare+V
27930,moralizzatore+N
27931,ripromettere+V
27932,ravvedere+V
27933,impalmare+V
27934,irreggimentare+V
27935,cinghiare+V
27936,premettare+V
27937,spillare+V
27938,incererrre+V
27939,decriminalizzare+V
27940,accorpare+V
27941,propiziare+V
27942,assesteere+V
27943,denegare+V
27944,mandeere+V
27945,avviseere+V
27946,sgrammaticato+A
27947,modernizzatore+N
27948,sciocco+A
27949,provincializzare+V
27950,avviseere+V
27951,ingozzare+V
27952,eseguere+A
27953,serpeggiare+V
27954,sfibrare+V
27955,scorpore+N
27956,eliderrre+V
27957,esteriorizzare+V
27958,modulare+V
27959,vitaminico+A
27960,accertare+V
27961,disimpegrre+V
27962,desistrre+V
27963,arroccare+V
27964,gettare+V
27965,autoriformare+V
27966,ondeggiare+V
27967,cicerone+N
27968,continuismo+N
27969,dogmatizzare+V
27970,sviscerare+V
27971,scemare+V
27972,gratte+V
27973,stredere+V
27974,coibentare+V
27975,capocannoniere+N
27976,maionese+N
27977,esproprieere+V
27978,incerare+V
27979,vaccinare+V
27980,abbiglieere+V
27981,sincopare+V
27982,basilare+V
27983,impuntare+V
27984,logossere+A
27985,muterrre+V
27986,deburocratizzare+V
27987,sobbarcare+V
27988,sciupeere+V
27989,ingegnare+V
27990,riallungare+V
27991,sbadiglieere+V
27992,divagare+V
27993,rischiarare+V
27994,rescindrre+V
27995,ammettere+V
27996,sbrigare+V
27997,contesteere+V
27998,cromare+V
27999,esaltare+V
28000,variare+V
28001,barricare+V
28002,rumirre+V
28003,accertare+V
28004,intramezzare+V
28005,intaccare+V
28006,superpagare+V
28007,sconvenere+V
28008,co-presiedeere+V
28009,afro+N
28010,comporteere+V
28011,lucrare+V
28012,contagiare+V
28013,cozzare+V
28014,avvisare+V
28015,incuneare+V
28016,fruire+V
28017,gongolare+V
28018,riadeguare+V
28019,crocefiggere+V
28020,stangare+V
28021,destrutturare+V
28022,rimontare+V
28023,nudo+N
28024,tabaccaio+N
28025,superare+V
28026,dormicchiare+V
28027,scaffaleere+V
28028,provetto+N
28029,abbicare+V
28030,assimilare+V
28031,smagnetizzare+V
28032,rinazionalizzare+V
28033,sfamare+V
28034,vacare+V
28035,riacchiappare+V
28036,ammaestreere+V
28037,ripulire+V
28038,affollato+A
28039,stonare+V
28040,amicare+V
28041,cazzottare+V
28042,tarmare+V
28043,abbottorre+V
28044,cantilenerrre+V
28045,risospirre+V
28046,appassiere+V
28047,mummificare+V
28048,prescrivere+V
28049,sciupare+V
28050,cacciare+V
28051,intramezzare+V
28052,espliciterrre+V
28053,surriscalde+V
28054,cozzare+V
28055,risospingeere+V
28056,cruscheggiassessere+V
28057,ritentare+V
28058,fatturare+V
28059,disapprovare+V
28060,inscrivere+V
28061,detenere+V
28062,risalere+V
28063,autovalutare+V
28064,patinare+V
28065,rivollere+V
28066,smarriere+V
28067,incaponirrre+V
28068,sigillare+A
28069,distruggere+V
28070,circumnavigare+V
28071,ingurgiteere+V
28072,appestare+V
28073,arrabbiare+V
28074,controllare+V
28075,ingozzare+V
28076,posare+V
28077,chiosare+V
28078,destssere+V
28079,spasimare+V
28080,stipuleere+V
28081,impanare+V
28082,ringiovanire+V
28083,caldeggeere+V
28084,shockare+V
28085,infondere+V
28086,falciare+V
28087,basetto+N
28088,ridire+V
28089,conglomereere+V
28090,sottomettessessere+V
28091,condiscendeere+V
28092,prefisseere+V
28093,picassiano+A
28094,destituire+V
28095,innervare+V
